classes,label,full_path,width,height,ratio
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5863.jpg,436,440,0.990909090909091
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/991.jpg,333,499,0.6673346693386774
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2342.jpg,329,499,0.6593186372745491
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6132.jpg,500,499,1.002004008016032
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11157.jpg,120,89,1.348314606741573
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10697.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4708.jpg,393,338,1.1627218934911243
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4770.jpg,119,160,0.74375
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11490.jpg,405,500,0.81
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11136.jpg,411,499,0.8236472945891784
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2382.jpg,399,500,0.798
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2456.jpg,393,499,0.7875751503006012
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2062.jpg,180,168,1.0714285714285714
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4549.jpg,338,499,0.6773547094188377
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8722.jpg,175,199,0.8793969849246231
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10531.jpg,200,199,1.0050251256281406
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6580.jpg,500,374,1.3368983957219251
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11601.jpg,499,304,1.6414473684210527
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/645.jpg,300,264,1.1363636363636365
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/923.jpg,306,332,0.9216867469879518
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1454.jpg,261,350,0.7457142857142857
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5403.jpg,149,199,0.7487437185929648
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1999.jpg,261,350,0.7457142857142857
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/288.jpg,281,499,0.56312625250501
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1227.jpg,499,436,1.1444954128440368
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8740.jpg,500,499,1.002004008016032
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7021.jpg,236,278,0.8489208633093526
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7538.jpg,470,500,0.94
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10765.jpg,418,360,1.1611111111111112
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6794.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1580.jpg,253,199,1.271356783919598
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1257.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4330.jpg,415,500,0.83
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11957.jpg,130,199,0.6532663316582915
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5390.jpg,399,309,1.2912621359223302
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8112.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/615.jpg,481,499,0.9639278557114228
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7740.jpg,360,479,0.7515657620041754
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1845.jpg,426,463,0.9200863930885529
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/345.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2001.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5499.jpg,447,484,0.9235537190082644
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3548.jpg,500,387,1.2919896640826873
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1605.jpg,500,375,1.3333333333333333
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5099.jpg,308,500,0.616
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3324.jpg,499,351,1.4216524216524216
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12152.jpg,311,500,0.622
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7268.jpg,240,266,0.9022556390977443
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10014.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3069.jpg,499,310,1.6096774193548387
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2697.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4807.jpg,193,237,0.8143459915611815
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7257.jpg,294,349,0.8424068767908309
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/301.jpg,124,125,0.992
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/459.jpg,500,314,1.5923566878980893
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6270.jpg,163,254,0.6417322834645669
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/718.jpg,353,293,1.204778156996587
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11747.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1614.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10424.jpg,424,423,1.0023640661938533
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9978.jpg,332,500,0.664
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9428.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10204.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11391.jpg,499,380,1.313157894736842
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2632.jpg,198,300,0.66
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5857.jpg,287,430,0.6674418604651163
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2979.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4986.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/166.jpg,287,384,0.7473958333333334
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7027.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11129.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12465.jpg,332,500,0.664
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1765.jpg,373,500,0.746
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/534.jpg,183,124,1.4758064516129032
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5452.jpg,377,460,0.8195652173913044
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7794.jpg,286,199,1.4371859296482412
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11668.jpg,500,374,1.3368983957219251
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4585.jpg,402,286,1.4055944055944056
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4548.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/809.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2043.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11885.jpg,500,427,1.17096018735363
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7808.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9513.jpg,122,138,0.8840579710144928
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5907.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2688.jpg,269,360,0.7472222222222222
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10081.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7650.jpg,335,448,0.7477678571428571
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/442.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11968.jpg,374,359,1.041782729805014
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2488.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8642.jpg,313,499,0.627254509018036
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8798.jpg,419,438,0.95662100456621
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7813.jpg,474,500,0.948
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4087.jpg,500,487,1.0266940451745379
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4701.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6020.jpg,468,500,0.936
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4050.jpg,335,352,0.9517045454545454
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5527.jpg,149,200,0.745
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3530.jpg,411,500,0.822
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11873.jpg,401,255,1.572549019607843
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2604.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10759.jpg,398,336,1.1845238095238095
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8468.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/108.jpg,372,308,1.2077922077922079
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7314.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/64.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1058.jpg,335,448,0.7477678571428571
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6010.jpg,478,499,0.9579158316633266
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5875.jpg,242,299,0.8093645484949833
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10844.jpg,278,356,0.7808988764044944
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4308.jpg,435,423,1.0283687943262412
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1544.jpg,252,360,0.7
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4455.jpg,257,282,0.9113475177304965
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1417.jpg,499,316,1.5791139240506329
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11381.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4939.jpg,379,418,0.9066985645933014
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5607.jpg,500,421,1.187648456057007
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8611.jpg,431,500,0.862
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8080.jpg,392,300,1.3066666666666666
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11131.jpg,140,179,0.7821229050279329
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2947.jpg,475,500,0.95
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11991.jpg,250,301,0.8305647840531561
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9136.jpg,200,299,0.6688963210702341
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/178.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2516.jpg,239,320,0.746875
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8115.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3168.jpg,500,352,1.4204545454545454
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4051.jpg,307,324,0.9475308641975309
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1278.jpg,499,447,1.116331096196868
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1163.jpg,139,118,1.1779661016949152
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7381.jpg,359,426,0.8427230046948356
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6774.jpg,410,499,0.8216432865731463
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9162.jpg,324,431,0.7517401392111369
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9339.jpg,239,320,0.746875
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9646.jpg,240,319,0.7523510971786834
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3710.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/224.jpg,303,350,0.8657142857142858
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4623.jpg,499,500,0.998
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7631.jpg,500,277,1.8050541516245486
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7349.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5847.jpg,499,397,1.256926952141058
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5378.jpg,333,499,0.6673346693386774
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10322.jpg,399,400,0.9975
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9945.jpg,385,500,0.77
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7194.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4856.jpg,500,324,1.5432098765432098
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1581.jpg,417,499,0.8356713426853707
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3470.jpg,318,368,0.8641304347826086
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8269.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4435.jpg,384,399,0.9624060150375939
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6348.jpg,333,499,0.6673346693386774
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8856.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6074.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3844.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10123.jpg,363,400,0.9075
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6091.jpg,360,479,0.7515657620041754
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8998.jpg,230,267,0.8614232209737828
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1536.jpg,407,500,0.814
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2650.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2735.jpg,341,360,0.9472222222222222
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11553.jpg,408,499,0.8176352705410822
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10880.jpg,432,287,1.505226480836237
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9453.jpg,333,500,0.666
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2472.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2090.jpg,359,270,1.3296296296296297
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9832.jpg,461,309,1.4919093851132685
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11429.jpg,242,399,0.606516290726817
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6951.jpg,500,419,1.1933174224343674
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/77.jpg,500,337,1.4836795252225519
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5301.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11875.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11530.jpg,499,365,1.367123287671233
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/708.jpg,288,278,1.0359712230215827
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3647.jpg,239,217,1.1013824884792627
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11285.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1015.jpg,344,349,0.9856733524355301
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8051.jpg,329,492,0.6686991869918699
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/686.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12026.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7155.jpg,401,398,1.0075376884422111
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8803.jpg,262,349,0.7507163323782235
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6912.jpg,370,500,0.74
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5118.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2094.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4874.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5928.jpg,278,400,0.695
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6500.jpg,270,156,1.7307692307692308
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11878.jpg,239,292,0.8184931506849316
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5577.jpg,399,499,0.7995991983967936
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7293.jpg,464,499,0.9298597194388778
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12390.jpg,239,320,0.746875
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12375.jpg,432,272,1.588235294117647
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10865.jpg,408,384,1.0625
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12468.jpg,335,499,0.6713426853707415
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4073.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10367.jpg,288,251,1.1474103585657371
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12294.jpg,335,499,0.6713426853707415
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8616.jpg,379,267,1.4194756554307115
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1563.jpg,368,309,1.190938511326861
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5268.jpg,101,165,0.6121212121212121
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/985.jpg,251,201,1.2487562189054726
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8328.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7872.jpg,333,499,0.6673346693386774
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8345.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6723.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10800.jpg,472,500,0.944
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3245.jpg,500,336,1.4880952380952381
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7453.jpg,149,154,0.9675324675324676
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6993.jpg,177,246,0.7195121951219512
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7339.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7676.jpg,240,319,0.7523510971786834
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/404.jpg,499,375,1.3306666666666667
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1143.jpg,424,496,0.8548387096774194
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8127.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11314.jpg,500,331,1.5105740181268883
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4269.jpg,438,406,1.0788177339901477
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4015.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4850.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2478.jpg,447,321,1.3925233644859814
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9523.jpg,496,499,0.9939879759519038
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6296.jpg,500,454,1.1013215859030836
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2888.jpg,342,500,0.684
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/898.jpg,334,500,0.668
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2470.jpg,305,219,1.3926940639269407
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2394.jpg,374,276,1.355072463768116
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9818.jpg,203,217,0.9354838709677419
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10147.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3079.jpg,414,500,0.828
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1559.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6511.jpg,334,500,0.668
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10689.jpg,500,376,1.3297872340425532
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7534.jpg,141,160,0.88125
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3059.jpg,317,350,0.9057142857142857
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1766.jpg,499,352,1.4176136363636365
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2006.jpg,239,320,0.746875
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/719.jpg,499,500,0.998
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6233.jpg,317,254,1.2480314960629921
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1573.jpg,268,278,0.9640287769784173
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6680.jpg,370,357,1.0364145658263306
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3557.jpg,284,299,0.9498327759197325
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11579.jpg,157,198,0.7929292929292929
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11152.jpg,302,399,0.7568922305764411
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10360.jpg,500,387,1.2919896640826873
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5798.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1288.jpg,500,346,1.4450867052023122
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7237.jpg,395,398,0.992462311557789
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9746.jpg,320,202,1.5841584158415842
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8592.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3046.jpg,427,499,0.8557114228456913
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12376.jpg,366,499,0.7334669338677354
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12272.jpg,385,375,1.0266666666666666
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/3813.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7646.jpg,239,320,0.746875
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10412.jpg,370,394,0.9390862944162437
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/2725.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9892.jpg,405,500,0.81
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12225.jpg,184,119,1.546218487394958
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8206.jpg,500,499,1.002004008016032
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4793.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7025.jpg,381,412,0.9247572815533981
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6870.jpg,332,500,0.664
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11508.jpg,269,260,1.0346153846153847
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5670.jpg,322,500,0.644
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/12363.jpg,499,437,1.1418764302059496
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8073.jpg,473,500,0.946
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/9716.jpg,132,199,0.6633165829145728
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6791.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11721.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/427.jpg,220,319,0.6896551724137931
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8321.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/98.jpg,467,499,0.935871743486974
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7424.jpg,319,500,0.638
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8958.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1838.jpg,499,407,1.2260442260442261
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/8734.jpg,421,337,1.2492581602373887
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/877.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1010.jpg,382,457,0.8358862144420132
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1678.jpg,374,500,0.748
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10128.jpg,384,500,0.768
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/7449.jpg,500,379,1.3192612137203166
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/4557.jpg,375,499,0.751503006012024
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1135.jpg,458,468,0.9786324786324786
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/1767.jpg,450,372,1.2096774193548387
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5746.jpg,499,416,1.1995192307692308
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/5429.jpg,463,500,0.926
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/11520.jpg,500,374,1.3368983957219251
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/6495.jpg,479,420,1.1404761904761904
test,-1,/home/workspace/capstone/MachineLearningProjects/data/test/10152.jpg,499,455,1.0967032967032968
